feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T112	E1	yes	-0.045282019121025	0.0725496928969783	165	165	0.533400489199151	0.870754636072934
T140	E1	yes	0.059777127572302	0.0954647775602955	165	163	0.532079673981747	0.870754636072934
T151	E1	yes	-0.0602980524579563	0.0928530504368242	165	163	0.51699888683763	0.870754636072934
T195	E1	yes	-0.236825603225325	0.359714466874896	165	65	0.511228546462752	0.870754636072934
T222	E1	yes	-0.0915635206917409	0.147676160289245	165	153	0.536104440177415	0.870754636072934
T223	E1	yes	-0.118103654637948	0.190240922377036	165	118	0.535591100870923	0.870754636072934
T319	E1	yes	-0.0838039350266021	0.130375084915693	165	164	0.521262858454568	0.870754636072934
T338	E1	yes	-0.0896709288713012	0.141125642467235	165	147	0.52605997777811	0.870754636072934
T339	E1	yes	-0.187961175480078	0.301132960287691	165	108	0.533381987329171	0.870754636072934
T363	E1	yes	0.404360852547902	0.632454484014916	165	55	0.523491657763939	0.870754636072934
T372	E1	yes	-0.226217759045413	0.363570095693048	165	81	0.534671724866402	0.870754636072934
T403	E1	yes	-0.2133826301623	0.34449095040952	165	58	0.536508269863835	0.870754636072934
T429	E1	yes	-0.511196287055777	0.767522492571291	165	17	0.506330693023827	0.870754636072934
T450	E1	yes	-0.324947406141535	0.521056959640496	165	38	0.533741497897883	0.870754636072934
T451	E1	yes	-0.324947406141535	0.521056959640496	165	38	0.533741497897883	0.870754636072934
T30	E1	yes	0.0209355038949751	0.0345283831053822	165	165	0.545140872414627	0.876365706286805
T424	E1	yes	-0.243868397816534	0.401085646517517	165	83	0.54401995217953	0.876365706286805
T455	E1	yes	-0.617252357825292	1.01216465777477	165	5	0.542821014524364	0.876365706286805
T7	E1	yes	0.0154458294427425	0.025774841283063	165	165	0.549831573974787	0.88111810592805
T324	E1	yes	-0.153425083138113	0.258522207263366	165	136	0.553689511363359	0.883848769777293
T413	E1	yes	0.404567829798405	0.687009136384668	165	19	0.556755130568374	0.883848769777293
T414	E1	yes	0.40691864484517	0.689922912293778	165	19	0.556139379378296	0.883848769777293
T9	E1	yes	0.0176161433648307	0.0342656363576945	165	165	0.607874689895904	0.892486538922311
T57	E1	yes	0.02852697568492	0.0503198658531958	165	165	0.571553278859208	0.892486538922311
T62	E1	yes	0.069435443863531	0.126979454861062	165	161	0.58524729839243	0.892486538922311
T113	E1	yes	0.0350123553269117	0.0659515287873532	165	165	0.596224451492549	0.892486538922311
T124	E1	yes	0.0436352320352545	0.0846669907768846	165	161	0.606989412898347	0.892486538922311
T128	E1	yes	-0.0381413045889804	0.0686108082722363	165	165	0.579035936410334	0.892486538922311
T135	E1	yes	0.0459296979748951	0.0891174033428939	165	165	0.60698287726516	0.892486538922311
T136	E1	yes	0.0576526065882523	0.103596203625141	165	165	0.578623616163356	0.892486538922311
T137	E1	yes	0.0579710421518145	0.104242233682304	165	165	0.578892396150831	0.892486538922311
T147	E1	yes	0.0453918332423469	0.0847873647716535	165	163	0.593130037646696	0.892486538922311
T148	E1	yes	0.0532309822180025	0.102251971443443	165	163	0.60336136896934	0.892486538922311
T155	E1	yes	0.028838328161075	0.0544723710583213	165	165	0.597239942322423	0.892486538922311
T196	E1	yes	-0.041925442022091	0.0784289413424197	165	165	0.593678436472685	0.892486538922311
T201	E1	yes	0.0473285179876403	0.0852604176840556	165	165	0.579583553200264	0.892486538922311
T248	E1	yes	-0.226087406292431	0.426544292464017	165	68	0.596802437284579	0.892486538922311
T258	E1	yes	-0.236633276331328	0.416811588909974	165	64	0.571004621587195	0.892486538922311
T316	E1	yes	0.363751429945659	0.63714016987011	165	54	0.568845064872298	0.892486538922311
T320	E1	yes	-0.149887013378138	0.287383884182677	165	137	0.602686903016721	0.892486538922311
T325	E1	yes	-0.236158125345536	0.441610196666745	165	36	0.5935403880162	0.892486538922311
T330	E1	yes	-0.135809710505496	0.239158874729705	165	110	0.570908702435765	0.892486538922311
T332	E1	yes	-0.23633400760573	0.42791089853298	165	76	0.58150123174948	0.892486538922311
T377	E1	yes	0.370112487675221	0.717860368941154	165	18	0.606848269897235	0.892486538922311
T396	E1	yes	-0.21814005926998	0.414183147748538	165	70	0.599135025495183	0.892486538922311
T487	E1	yes	-0.746566309075485	1.425019043816	165	2	0.601060281102794	0.892486538922311
T489	E1	yes	-0.790326448989419	1.42865942417509	165	2	0.580888212018744	0.892486538922311
T506	E1	yes	12.5361796078425	24.2474000480267	165	2	0.605849098646045	0.892486538922311
T37	E1	yes	0.0188254852622219	0.0369257633608674	165	165	0.61086730597761	0.894295652555118
T3	E1	yes	0.0171592744286032	0.0375277076864669	165	165	0.648105357844882	0.895481382389496
T10	E1	yes	-0.0126515925425393	0.0279033052092947	165	165	0.650857729642244	0.895481382389496
T12	E1	yes	-0.0126515925425393	0.0279033052092947	165	165	0.650857729642244	0.895481382389496
T26	E1	yes	0.0152630281530657	0.031553332580194	165	165	0.629232672701441	0.895481382389496
T32	E1	yes	-0.0201299212908902	0.0433354898396155	165	165	0.642899719878586	0.895481382389496
T54	E1	yes	-0.0158960217765185	0.0351197564786954	165	165	0.651421827884327	0.895481382389496
T134	E1	yes	-0.025066762876994	0.0535005836061938	165	165	0.640029791181689	0.895481382389496
T152	E1	yes	-0.0396415964311311	0.0855418467088702	165	165	0.643683258545604	0.895481382389496
T153	E1	yes	-0.0396574547718831	0.0855407987914327	165	165	0.643546627343451	0.895481382389496
T176	E1	yes	-0.0652148260408695	0.144436504565536	165	163	0.652220691897861	0.895481382389496
T181	E1	yes	0.0404930887931865	0.0819424922981872	165	165	0.621855148746376	0.895481382389496
T193	E1	yes	-0.0607951492371122	0.124902109571085	165	157	0.627094760992677	0.895481382389496
T231	E1	yes	-0.0715046058414218	0.143715645831717	165	165	0.619477236535889	0.895481382389496
T236	E1	yes	-0.0871479630418375	0.174893142466786	165	160	0.618949487556636	0.895481382389496
T276	E1	yes	0.087235076726836	0.183503851046588	165	141	0.635148625998627	0.895481382389496
T317	E1	yes	-0.134679054333851	0.292895997244104	165	95	0.646259091196818	0.895481382389496
T342	E1	yes	0.569110268567756	1.13572740373861	165	4	0.616978470897768	0.895481382389496
T362	E1	yes	0.116119881364227	0.241284091268452	165	115	0.630978615939979	0.895481382389496
T383	E1	yes	-0.280755492358437	0.575959147024526	165	27	0.626589242401736	0.895481382389496
T406	E1	yes	0.268832051030285	0.584173695864004	165	23	0.645991717164971	0.895481382389496
T428	E1	yes	-0.0677376005923782	0.147981042251289	165	142	0.647745150127515	0.895481382389496
T452	E1	yes	0.246813163790347	0.519995229990732	165	52	0.635675280333154	0.895481382389496
T470	E1	yes	-0.259827645498153	0.549261423495181	165	23	0.636810973207743	0.895481382389496
T45	E1	yes	0.0170199862925989	0.0387220263147319	165	165	0.660850489910236	0.897888226360869
T61	E1	yes	-0.0168467771157671	0.0379839913923007	165	165	0.657975573950877	0.897888226360869
T364	E1	yes	0.215663189036162	0.490951987308616	165	84	0.661043694210561	0.897888226360869
T382	E1	yes	-0.237543925003963	0.535011106562077	165	35	0.657632806774665	0.897888226360869
T40	E1	yes	0.0142779401926302	0.0335088788823772	165	165	0.670601311434439	0.900657941058204
T192	E1	yes	-0.0493314476205469	0.116952209791069	165	165	0.673720507090783	0.900657941058204
T200	E1	yes	-0.061994203828301	0.143943692794806	165	160	0.667267320593719	0.900657941058204
T257	E1	yes	-0.0864105873420151	0.203548156600134	165	163	0.671745260783616	0.900657941058204
T454	E1	yes	-0.254628121686581	0.603125305289301	165	33	0.673449144543468	0.900657941058204
T488	E1	yes	0.474791840521916	1.12546192777993	165	6	0.673680167220583	0.900657941058204
T465	E1	yes	-0.589120564342725	1.41476042484019	165	2	0.677657717992084	0.903543623989446
T435	E1	yes	0.239791217693733	0.579625811779969	165	32	0.679637603065341	0.903811262715165
T256	E1	yes	0.0719302305695219	0.177306271476032	165	135	0.685507179144671	0.905777542033628
T326	E1	yes	-0.0828340848717338	0.206081206686344	165	150	0.688248289812953	0.905777542033628
T352	E1	yes	0.235928634609613	0.584909013932324	165	27	0.687212356947574	0.905777542033628
T440	E1	yes	0.420430704547406	1.03951014756151	165	5	0.686411467758088	0.905777542033628
T18	E1	yes	0.0163120007948626	0.0452625143773884	165	165	0.719024664705713	0.914807641176852
T31	E1	yes	-0.0112554521128314	0.0305500163749955	165	165	0.713032887876364	0.914807641176852
T34	E1	yes	-0.0115803981454009	0.0321279895563306	165	165	0.71898045479861	0.914807641176852
T52	E1	yes	0.0139048519915845	0.0413704740229533	165	165	0.737223431303927	0.914807641176852
T63	E1	yes	-0.0158550400420971	0.043530539100686	165	165	0.716159827549468	0.914807641176852
T84	E1	yes	0.0245861732772774	0.0721032365272786	165	165	0.733553459362119	0.914807641176852
T144	E1	yes	0.0357276681246667	0.097989688486727	165	165	0.715877820521439	0.914807641176852
T162	E1	yes	-0.0307492931814974	0.0826425598013189	165	165	0.710319722483602	0.914807641176852
T168	E1	yes	0.0253518310133059	0.0748555153306231	165	165	0.735289048776359	0.914807641176852
T204	E1	yes	-0.0605416426306823	0.159862154744625	165	138	0.705394902795223	0.914807641176852
T205	E1	yes	0.0280774458531301	0.0806350303901931	165	165	0.728136223761053	0.914807641176852
T207	E1	yes	0.0471319595852789	0.120837786962627	165	165	0.697013793304526	0.914807641176852
T210	E1	yes	0.0533342548246713	0.159379343199047	165	160	0.738329001737223	0.914807641176852
T218	E1	yes	-0.115772026989291	0.33081064168193	165	89	0.726817016843802	0.914807641176852
T252	E1	yes	-0.150243601918705	0.397698506094023	165	70	0.706083532697293	0.914807641176852
T263	E1	yes	-0.155065542791582	0.411655413846557	165	70	0.706895588404756	0.914807641176852
T299	E1	yes	-0.0386797726477524	0.114599294883895	165	155	0.736157754509625	0.914807641176852
T365	E1	yes	-0.150069704583392	0.431920295777683	165	55	0.728703243360693	0.914807641176852
T374	E1	yes	0.230930850009853	0.598667138756625	165	27	0.700190984432819	0.914807641176852
T442	E1	yes	-0.249337802370487	0.723964013596771	165	18	0.730984649893147	0.914807641176852
T445	E1	yes	-0.44383904808559	1.2815175320935	165	3	0.729534887123354	0.914807641176852
T457	E1	yes	-0.349114564403595	1.01370492863556	165	5	0.730993422365179	0.914807641176852
T481	E1	yes	-0.439423901555088	1.28859875234733	165	3	0.733535883140702	0.914807641176852
T484	E1	yes	-0.298236229297826	0.807204331881726	165	22	0.712258406506179	0.914807641176852
T19	E1	yes	0.013124600189446	0.0431511820910498	165	165	0.761398585137595	0.917293584279324
T21	E1	yes	0.0133244791519494	0.0430886373103169	165	165	0.757538326555604	0.917293584279324
T49	E1	yes	0.012600937484048	0.0427759975259749	165	165	0.768689855141663	0.917293584279324
T75	E1	yes	-0.00916875890266193	0.0302603517809506	165	165	0.762279425766862	0.917293584279324
T87	E1	yes	0.0202717875209716	0.068980746756501	165	165	0.769226509651559	0.917293584279324
T96	E1	yes	0.0253285886017363	0.0801229795495221	165	165	0.752314798966262	0.917293584279324
T116	E1	yes	0.0255270691273084	0.0857116714520883	165	165	0.76621608057824	0.917293584279324
T127	E1	yes	0.0260940809896364	0.0860164054411969	165	165	0.762001098491696	0.917293584279324
T183	E1	yes	-0.028635262031437	0.0943665633060066	165	161	0.761936107330313	0.917293584279324
T199	E1	yes	-0.0261599981518597	0.0809458835164227	165	165	0.74697401613664	0.917293584279324
T203	E1	yes	-0.0342287117701286	0.112791983584537	165	159	0.761920536782538	0.917293584279324
T242	E1	yes	0.0640878151972809	0.195373809824376	165	115	0.74331249071101	0.917293584279324
T262	E1	yes	-0.0542485793579788	0.172875304246095	165	146	0.754072815813625	0.917293584279324
T386	E1	yes	0.204389444209974	0.668396944187241	165	24	0.760154339588894	0.917293584279324
T480	E1	yes	-0.416149425991599	1.41066557294416	165	2	0.768367617135029	0.917293584279324
T491	E1	yes	-8.9644986805553	29.3632701785195	165	1	0.760529977147388	0.917293584279324
T490	E1	yes	-9.15825265462988	32.3174943787317	165	1	0.777242285707105	0.924681688850608
T139	E1	yes	0.0249363804528537	0.089303765395353	165	165	0.780421526205729	0.926294708674089
T376	E1	yes	-0.148506799206953	0.540631141024711	165	30	0.783901081907252	0.928255826594136
T391	E1	yes	-0.0941394333915407	0.350599286235254	165	71	0.788646266102984	0.931703030651897
T401	E1	yes	-0.241326247223401	0.986432579853809	165	7	0.807038665230929	0.951219586861512
T251	E1	yes	0.0315723000308874	0.133505949341126	165	162	0.813352418112154	0.954233321942204
T381	E1	yes	-0.179256956334659	0.757395474993777	165	66	0.813205707987361	0.954233321942204
T109	E1	yes	-0.0167301793907133	0.0728283144343685	165	165	0.818596740765811	0.95597044668743
T492	E1	yes	14.5831875347314	63.3157150136817	165	3	0.818128102172619	0.95597044668743
T43	E1	yes	-0.00936848611483635	0.0423460921567429	165	165	0.825185469625808	0.957064425958699
T142	E1	yes	0.0183798972084763	0.081822073496793	165	165	0.822546521869074	0.957064425958699
T240	E1	yes	0.0340754207581618	0.152758401983145	165	159	0.823762340353007	0.957064425958699
T360	E1	yes	0.101076734020563	0.469483430765268	165	40	0.829807638594663	0.960232984979701
T186	E1	yes	-0.0155041509306067	0.0737225845603403	165	165	0.833693104948314	0.962536584803962
T321	E1	yes	0.031601348165823	0.15438468166696	165	152	0.83806794746618	0.965393463294375
T290	E1	yes	-0.0436750324334002	0.228769783645847	165	143	0.848831657455036	0.96761909167149
T337	E1	yes	-0.052248465892993	0.278519542973293	165	112	0.851428610191252	0.96761909167149
T378	E1	yes	0.0837125533255067	0.442634380916471	165	61	0.850231323471375	0.96761909167149
T434	E1	yes	0.233670814043746	1.24311387475291	165	8	0.851132269210269	0.96761909167149
T505	E1	yes	-10.0826773002774	51.0636995304186	165	1	0.843719120852549	0.96761909167149
T516	E1	yes	0.293596123274275	1.49539483347261	165	2	0.844593697916275	0.96761909167149
T23	E1	yes	0.00546959050243479	0.0317699514364653	165	165	0.863523439862622	0.974822016556027
T24	E1	yes	0.00546959050243479	0.0317699514364653	165	165	0.863523439862622	0.974822016556027
T59	E1	yes	0.00646019791129768	0.0368936091921742	165	165	0.861215675918594	0.974822016556027
T121	E1	yes	-0.0144967399945847	0.0859279479002909	165	165	0.866235422180179	0.975650243517615
T495	E1	yes	-0.16382519581451	0.984901929048892	165	7	0.868098248169217	0.975650243517615
T42	E1	yes	-0.00496947052816475	0.031824585081364	165	165	0.876106488785924	0.978158453413735
T125	E1	yes	0.0184573535967291	0.115138637192946	165	165	0.872838938328399	0.978158453413735
T149	E1	yes	-0.0189433803627829	0.119702076391878	165	163	0.874452227681491	0.978158453413735
T273	E1	yes	-0.042842005450145	0.28143017959719	165	132	0.879194107818056	0.979453085025378
T76	E1	yes	0.00522467728224621	0.0357535531428799	165	165	0.883999094946324	0.980505546359678
T331	E1	yes	-0.0555032958803792	0.375292581163323	165	106	0.882609684814789	0.980505546359678
T11	E1	yes	0.00247884543761737	0.0235232444521699	165	165	0.916205000405733	0.981935337979714
T97	E1	yes	-0.00504244532035609	0.0516291228611958	165	165	0.922316962052004	0.981935337979714
T107	E1	yes	0.0104116248896477	0.0757151150837288	165	164	0.890796991545333	0.981935337979714
T122	E1	yes	0.00607462854658924	0.0847966123513285	165	165	0.94297811309477	0.981935337979714
T171	E1	yes	-0.0113979113376305	0.124420774068399	165	164	0.92712215201723	0.981935337979714
T217	E1	yes	0.00823264335957481	0.111641209731514	165	163	0.941306113905673	0.981935337979714
T244	E1	yes	0.0222480424391297	0.17672757492744	165	127	0.899974999893668	0.981935337979714
T274	E1	yes	-0.0180939076157914	0.234627913857619	165	104	0.938624685551615	0.981935337979714
T310	E1	yes	-0.025807156674765	0.244785463508372	165	110	0.916166102235511	0.981935337979714
T405	E1	yes	-0.135192074942644	0.995786044926086	165	10	0.892175229977906	0.981935337979714
T407	E1	yes	-12.3461989729232	156.560488778931	165	1	0.937241525494779	0.981935337979714
T408	E1	yes	-0.0688433533861959	1.00380174514016	165	9	0.945405913133107	0.981935337979714
T456	E1	yes	-0.0916499951791983	1.09731895832587	165	4	0.933539171789592	0.981935337979714
T460	E1	yes	-11.614840245029	109.008876830288	165	1	0.915277413042262	0.981935337979714
T474	E1	yes	-12.6621857946701	183.067243287469	165	1	0.944941583240796	0.981935337979714
T482	E1	yes	10.8855121205034	115.941070525826	165	1	0.925313182711141	0.981935337979714
T485	E1	yes	-11.5615662240071	106.171920301811	165	1	0.913419898110916	0.981935337979714
T494	E1	yes	-0.078039347182973	0.985986172573782	165	7	0.937011574955482	0.981935337979714
T496	E1	yes	10.6991165777974	105.7228029871	165	1	0.919516305643994	0.981935337979714
T497	E1	yes	-12.5588828114886	173.941538672215	165	1	0.942529873169421	0.981935337979714
T498	E1	yes	-12.3413418171798	156.184530468818	165	1	0.937115470406524	0.981935337979714
T499	E1	yes	-12.3413418171798	156.184530468818	165	1	0.937115470406524	0.981935337979714
T500	E1	yes	11.697868255312	122.468085701764	165	2	0.924020970444613	0.981935337979714
T501	E1	yes	11.4790063798873	109.89593820152	165	2	0.916937949358797	0.981935337979714
T502	E1	yes	11.0195461263638	87.5400078908957	165	2	0.89998195508336	0.981935337979714
T503	E1	yes	0.117659238195042	1.46105788489056	165	2	0.935914392869324	0.981935337979714
T509	E1	yes	12.1409343008949	151.834955519104	165	2	0.936366050684684	0.981935337979714
T510	E1	yes	11.7376799973625	176.777684698361	165	1	0.94714235356311	0.981935337979714
T511	E1	yes	11.7332339965743	176.389072570648	165	1	0.947046108437138	0.981935337979714
T512	E1	yes	-12.2448061716077	148.896874165887	165	1	0.934559288010997	0.981935337979714
T513	E1	yes	-12.2448061716077	148.896874165887	165	1	0.934559288010997	0.981935337979714
T514	E1	yes	-11.9209986922811	126.845899101229	165	1	0.925240334903746	0.981935337979714
T102	E1	yes	-0.00535746637327262	0.086097515878676	165	165	0.950459442213788	0.983339661543208
T106	E1	yes	-0.00426333802707052	0.0712635378227021	165	165	0.952368333620587	0.983339661543208
T300	E1	yes	-0.0258609573268855	0.513328858597205	165	105	0.959882110001312	0.987085246721996
T483	E1	yes	-13.3845923049335	261.763503431649	165	1	0.95928263639151	0.987085246721996
T515	E1	yes	13.0010624160969	330.385659212325	165	1	0.968658565932039	0.994098083825204
T65	E1	yes	-0.000869983718247678	0.0564672730682408	165	165	0.987726427484764	0.995565526115595
T98	E1	yes	-0.00167282960095695	0.0671078213493204	165	165	0.980143290420613	0.995565526115595
T114	E1	yes	-0.0032334903457985	0.134621883432082	165	165	0.980866788900901	0.995565526115595
T189	E1	yes	0.00247446954426019	0.143699423115389	165	156	0.986282358017536	0.995565526115595
T190	E1	yes	0.00344343812357284	0.130822287748341	165	160	0.97903310789424	0.995565526115595
T194	E1	yes	-0.00310410721293656	0.120601071412687	165	157	0.979497289803486	0.995565526115595
T389	E1	yes	-0.0176115590881823	0.867710362133307	165	8	0.983831602040205	0.995565526115595
T507	E1	yes	15.160774428572	962.289895908326	165	1	0.987449201597085	0.995565526115595
T508	E1	yes	14.4274148046922	669.347308172321	165	1	0.982829729645664	0.995565526115595
T47	E1	yes	0.00033356809181495	0.0463012188176055	165	165	0.994260655851013	0.997148495201174
T156	E1	yes	0.000407621892712393	0.100712195656934	165	152	0.996775605187372	0.997148495201174
T314	E1	yes	0.00196969922072371	0.364242596112279	165	78	0.995691947168829	0.997148495201174
T426	E1	yes	0.00221450034370584	0.618692258746337	165	24	0.997148495201174	0.997148495201174
